# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
455	324.0024
455.05	323.3928
455.1	323.6976
455.15	323.3928
455.2	324.0024
455.25	322.4784
455.3	322.7832
455.35	323.088
455.4	322.7832
455.45	323.088
455.5	322.4784
455.55	322.7832
455.6	323.3928
455.65	322.4784
455.7	322.4784
455.75	322.4784
455.8	322.1736
455.85	321.8688
455.9	321.8688
455.95	321.564
456	321.8688
456.05	320.9544
456.1	321.2592
456.15	321.2592
456.2	320.6496
456.25	321.2592
456.3	320.9544
456.35	320.6496
456.4	319.7352
456.45	320.04
456.5	319.7352
456.55	319.7352
456.6	320.6496
456.65	319.7352
456.7	319.4304
456.75	319.4304
456.8	319.7352
456.85	319.1256
456.9	318.8208
456.95	318.516
457	318.516
457.05	318.2112
457.1	318.516
457.15	318.8208
457.2	317.9064
457.25	318.2112
457.3	318.2112
457.35	317.9064
457.4	317.6016
457.45	317.2968
457.5	316.992
457.55	317.6016
457.6	317.2968
457.65	317.2968
457.7	316.992
457.75	316.6872
457.8	316.3824
457.85	316.3824
457.9	316.0776
457.95	315.468
458	315.7728
458.05	315.7728
458.1	315.468
458.15	315.468
458.2	315.1632
458.25	315.1632
458.3	314.8584
458.35	315.1632
458.4	314.5536
458.45	314.5536
458.5	314.2488
458.55	313.6392
458.6	313.6392
458.65	313.3344
458.7	313.6392
458.75	313.3344
458.8	313.6392
458.85	313.6392
458.9	313.3344
458.95	313.0296
459	312.42
459.05	312.7248
459.1	312.1152
459.15	312.42
459.2	311.8104
459.25	312.1152
459.3	312.42
459.35	311.8104
459.4	311.5056
459.45	311.2008
459.5	311.2008
459.55	311.2008
459.6	310.5912
459.65	310.5912
459.7	310.2864
459.75	309.9816
459.8	310.2864
459.85	309.6768
459.9	309.6768
459.95	309.6768
460	309.372
460.05	309.0672
460.1	309.0672
460.15	309.0672
460.2	309.0672
460.25	309.0672
460.3	309.0672
460.35	309.0672
460.4	309.0672
460.45	308.4576
460.5	308.4576
460.55	308.7624
460.6	308.4576
460.65	307.848
460.7	307.5432
460.75	307.848
460.8	307.848
460.85	307.5432
460.9	307.5432
460.95	306.9336
461	306.324
461.05	306.9336
461.1	306.6288
461.15	306.6288
461.2	306.324
461.25	306.6288
461.3	306.0192
461.35	306.0192
461.4	306.0192
461.45	305.7144
461.5	305.7144
461.55	305.4096
461.6	304.8
461.65	305.4096
461.7	305.4096
461.75	304.8
461.8	304.4952
461.85	304.4952
461.9	303.8856
461.95	303.8856
462	303.8856
462.05	303.276
462.1	302.9712
462.15	303.5808
462.2	302.9712
462.25	302.6664
462.3	302.6664
462.35	302.3616
462.4	302.0568
462.45	302.0568
462.5	301.752
462.55	301.4472
462.6	301.1424
462.65	301.1424
462.7	301.4472
462.75	300.228
462.8	300.5328
462.85	300.5328
462.9	300.5328
462.95	300.228
463	299.9232
463.05	299.9232
463.1	299.6184
463.15	299.9232
463.2	299.3136
463.25	299.0088
463.3	298.704
463.35	299.0088
463.4	299.3136
463.45	298.3992
463.5	298.3992
463.55	298.3992
463.6	298.0944
463.65	297.7896
463.7	297.7896
463.75	297.18
463.8	296.8752
463.85	296.5704
463.9	296.5704
463.95	296.2656
464	296.5704
464.05	295.3512
464.1	295.9608
464.15	295.3512
464.2	295.656
464.25	295.3512
464.3	295.0464
464.35	295.3512
464.4	295.3512
464.45	294.7416
464.5	295.3512
464.55	294.7416
464.6	294.132
464.65	294.7416
464.7	294.132
464.75	293.2176
464.8	293.5224
464.85	293.5224
464.9	293.2176
464.95	292.9128
465	292.608
465.05	292.3032
465.1	292.608
465.15	291.9984
465.2	292.3032
465.25	291.9984
465.3	291.9984
465.35	291.6936
465.4	291.6936
465.45	291.3888
465.5	291.3888
465.55	290.7792
465.6	290.4744
465.65	291.084
465.7	290.4744
465.75	290.7792
465.8	289.8648
465.85	290.1696
465.9	290.1696
465.95	289.8648
466	289.8648
466.05	289.2552
466.1	289.56
466.15	288.6456
466.2	288.9504
466.25	289.56
466.3	288.9504
466.35	289.2552
466.4	288.036
466.45	288.3408
466.5	288.3408
466.55	288.036
466.6	288.036
466.65	288.036
466.7	287.4264
466.75	287.4264
466.8	287.1216
466.85	287.7312
466.9	287.1216
466.95	287.1216
467	286.512
467.05	286.512
467.1	286.512
467.15	286.8168
467.2	285.5976
467.25	285.5976
467.3	285.5976
467.35	285.2928
467.4	284.988
467.45	284.988
467.5	285.2928
467.55	285.2928
467.6	284.988
467.65	285.2928
467.7	284.3784
467.75	284.3784
467.8	284.3784
467.85	284.3784
467.9	284.3784
467.95	284.0736
468	284.0736
468.05	284.0736
468.1	283.7688
468.15	283.1592
468.2	282.8544
468.25	282.8544
468.3	282.8544
468.35	282.8544
468.4	282.5496
468.45	281.94
468.5	281.6352
468.55	281.94
468.6	281.94
468.65	281.3304
468.7	281.3304
468.75	281.0256
468.8	281.0256
468.85	281.0256
468.9	281.0256
468.95	280.416
469	281.3304
469.05	280.416
469.1	280.1112
469.15	280.1112
469.2	280.1112
469.25	279.8064
469.3	280.1112
469.35	279.5016
469.4	279.5016
469.45	279.1968
469.5	279.1968
469.55	279.1968
469.6	279.1968
469.65	278.892
469.7	278.2824
469.75	278.5872
469.8	278.5872
469.85	278.2824
469.9	277.9776
469.95	278.5872
470	277.6728
470.05	278.2824
470.1	277.9776
470.15	278.5872
470.2	278.892
470.25	277.9776
470.3	277.6728
470.35	277.0632
470.4	277.6728
470.45	276.7584
470.5	276.7584
470.55	276.7584
470.6	276.7584
470.65	276.1488
470.7	275.5392
470.75	275.5392
470.8	275.844
470.85	275.2344
470.9	275.844
470.95	275.5392
471	275.5392
471.05	274.9296
471.1	276.1488
471.15	275.2344
471.2	275.5392
471.25	275.2344
471.3	274.0152
471.35	274.32
471.4	273.7104
471.45	273.4056
471.5	273.1008
471.55	272.796
471.6	273.4056
471.65	272.796
471.7	273.1008
471.75	272.796
471.8	273.1008
471.85	272.1864
471.9	272.1864
471.95	271.5768
472	272.1864
472.05	272.796
472.1	271.8816
472.15	272.1864
472.2	272.796
472.25	273.1008
472.3	273.1008
472.35	273.4056
472.4	272.796
472.45	272.796
472.5	273.1008
472.55	272.796
472.6	272.4912
472.65	272.796
472.7	271.8816
472.75	271.5768
472.8	271.5768
472.85	271.5768
472.9	271.272
472.95	270.6624
473	270.6624
473.05	270.3576
473.1	269.748
473.15	270.0528
473.2	269.748
473.25	269.748
473.3	269.4432
473.35	269.4432
473.4	269.4432
473.45	268.8336
473.5	269.1384
473.55	268.8336
473.6	269.1384
473.65	268.8336
473.7	268.8336
473.75	268.5288
473.8	268.224
473.85	268.5288
473.9	268.224
473.95	267.6144
474	268.224
474.05	267.6144
474.1	268.224
474.15	267.6144
474.2	267.6144
474.25	267.6144
474.3	267.3096
474.35	267.3096
474.4	266.3952
474.45	267.0048
474.5	266.7
474.55	266.7
474.6	266.7
474.65	266.3952
474.7	266.0904
474.75	265.7856
474.8	266.0904
474.85	266.0904
474.9	266.0904
474.95	266.0904
475	266.3952
475.05	265.7856
475.1	265.4808
475.15	265.7856
475.2	265.7856
475.25	265.176
475.3	265.4808
475.35	265.176
475.4	265.4808
475.45	265.176
475.5	264.8712
475.55	264.5664
475.6	264.2616
475.65	264.2616
475.7	264.2616
475.75	263.9568
475.8	263.9568
475.85	263.652
475.9	263.652
475.95	263.9568
476	263.652
476.05	263.3472
476.1	263.652
476.15	263.9568
476.2	263.3472
476.25	263.652
476.3	263.3472
476.35	263.652
476.4	263.0424
476.45	263.3472
476.5	263.0424
476.55	263.3472
476.6	263.0424
476.65	263.0424
476.7	263.652
476.75	263.0424
476.8	263.3472
476.85	262.7376
476.9	263.0424
476.95	261.8232
477	262.7376
477.05	261.8232
477.1	261.5184
477.15	261.5184
477.2	261.2136
477.25	260.9088
477.3	261.2136
477.35	260.604
477.4	260.604
477.45	260.2992
477.5	260.2992
477.55	260.604
477.6	260.604
477.65	259.6896
477.7	259.6896
477.75	259.6896
477.8	259.9944
477.85	258.7752
477.9	259.3848
477.95	259.08
478	258.4704
478.05	258.7752
478.1	258.1656
478.15	257.8608
478.2	258.1656
478.25	257.556
478.3	257.556
478.35	257.556
478.4	257.556
478.45	257.556
478.5	257.8608
478.55	256.9464
478.6	257.2512
478.65	256.9464
478.7	257.8608
478.75	257.2512
478.8	257.2512
478.85	257.2512
478.9	256.9464
478.95	256.6416
479	256.9464
479.05	256.6416
479.1	256.3368
479.15	256.3368
479.2	255.7272
479.25	256.3368
479.3	255.7272
479.35	256.032
479.4	256.3368
479.45	255.4224
479.5	255.1176
479.55	255.1176
479.6	254.8128
479.65	254.508
479.7	254.508
479.75	253.5936
479.8	253.8984
479.85	253.8984
479.9	253.8984
479.95	253.8984
480	252.984
480.05	253.2888
480.1	252.984
480.15	253.2888
480.2	253.5936
480.25	252.6792
480.3	252.6792
480.35	252.0696
480.4	252.3744
480.45	252.3744
480.5	252.3744
480.55	252.0696
480.6	251.7648
480.65	251.7648
480.7	251.1552
480.75	250.5456
480.8	250.5456
480.85	250.5456
480.9	250.2408
480.95	250.2408
481	249.936
481.05	250.2408
481.1	249.6312
481.15	250.5456
481.2	249.3264
481.25	248.7168
481.3	249.0216
481.35	248.7168
481.4	249.0216
481.45	249.0216
481.5	248.7168
481.55	248.412
481.6	248.7168
481.65	248.412
481.7	248.7168
481.75	247.8024
481.8	248.1072
481.85	247.8024
481.9	248.1072
481.95	247.4976
482	247.4976
482.05	247.4976
482.1	247.4976
482.15	247.1928
482.2	246.888
482.25	246.888
482.3	246.2784
482.35	245.9736
482.4	246.2784
482.45	246.2784
482.5	245.364
482.55	245.6688
482.6	245.364
482.65	245.6688
482.7	245.364
482.75	244.7544
482.8	244.7544
482.85	244.7544
482.9	244.7544
482.95	244.1448
483	243.84
483.05	243.84
483.1	243.5352
483.15	243.2304
483.2	243.5352
483.25	242.6208
483.3	242.9256
483.35	242.316
483.4	241.7064
483.45	242.0112
483.5	242.0112
483.55	241.4016
483.6	240.792
483.65	240.4872
483.7	240.4872
483.75	240.4872
483.8	240.1824
483.85	239.8776
483.9	239.268
483.95	238.9632
484	238.6584
484.05	238.6584
484.1	238.6584
484.15	238.3536
484.2	238.0488
484.25	238.6584
484.3	238.0488
484.35	238.0488
484.4	237.744
484.45	237.1344
484.5	237.4392
484.55	236.8296
484.6	237.1344
484.65	236.5248
484.7	236.5248
484.75	235.9152
484.8	235.9152
484.85	235.0008
484.9	235.9152
484.95	234.696
485	235.0008
485.05	235.0008
485.1	234.696
485.15	234.3912
485.2	233.7816
485.25	233.7816
485.3	233.4768
485.35	233.172
485.4	232.5624
485.45	232.5624
485.5	232.2576
485.55	232.2576
485.6	231.648
485.65	231.648
485.7	231.3432
485.75	231.0384
485.8	231.3432
485.85	231.0384
485.9	230.124
485.95	230.124
486	230.124
486.05	229.8192
486.1	229.5144
486.15	229.2096
486.2	228.9048
486.25	228.6
486.3	227.9904
486.35	228.2952
486.4	227.3808
486.45	227.3808
486.5	227.3808
486.55	227.076
486.6	227.076
486.65	226.4664
486.7	226.1616
486.75	226.4664
486.8	226.1616
486.85	226.4664
486.9	225.8568
486.95	224.9424
487	224.3328
487.05	224.3328
487.1	224.3328
487.15	224.028
487.2	224.028
487.25	224.6376
487.3	224.3328
487.35	224.3328
487.4	223.4184
487.45	223.1136
487.5	222.8088
487.55	222.8088
487.6	222.8088
487.65	222.504
487.7	221.8944
487.75	221.8944
487.8	221.2848
487.85	220.98
487.9	220.98
487.95	220.98
488	220.98
488.05	220.6752
488.1	220.6752
488.15	220.0656
488.2	220.0656
488.25	219.7608
488.3	219.456
488.35	219.7608
488.4	219.1512
488.45	219.1512
488.5	219.1512
488.55	219.456
488.6	218.2368
488.65	218.2368
488.7	218.2368
488.75	218.2368
488.8	217.932
488.85	217.3224
488.9	217.932
488.95	217.3224
489	217.0176
489.05	217.0176
489.1	217.0176
489.15	216.7128
489.2	216.7128
489.25	216.408
489.3	215.7984
489.35	216.7128
489.4	215.7984
489.45	215.4936
489.5	214.884
489.55	215.1888
489.6	215.1888
489.65	214.884
489.7	214.2744
489.75	214.5792
489.8	214.5792
489.85	214.2744
489.9	214.2744
489.95	213.6648
490	213.9696
490.05	213.9696
490.1	213.36
490.15	213.36
490.2	212.7504
490.25	212.7504
490.3	213.0552
490.35	212.4456
490.4	212.4456
490.45	211.836
490.5	212.7504
490.55	211.2264
490.6	211.5312
490.65	211.5312
490.7	210.9216
490.75	210.9216
490.8	210.9216
490.85	210.6168
490.9	210.312
490.95	210.312
491	209.7024
491.05	209.3976
491.1	209.3976
491.15	208.788
491.2	209.0928
491.25	208.1784
491.3	208.788
491.35	207.5688
491.4	207.5688
491.45	207.5688
491.5	207.8736
491.55	207.5688
491.6	207.5688
491.65	207.264
491.7	206.9592
491.75	206.3496
491.8	206.3496
491.85	206.0448
491.9	205.74
491.95	205.74
492	205.74
492.05	205.1304
492.1	205.4352
492.15	206.0448
492.2	205.74
492.25	204.8256
492.3	204.8256
492.35	204.216
492.4	204.8256
492.45	204.5208
492.5	204.216
492.55	204.5208
492.6	204.216
492.65	203.9112
492.7	202.9968
492.75	202.692
492.8	202.3872
492.85	203.3016
492.9	202.692
492.95	202.3872
493	202.692
493.05	202.3872
493.1	202.0824
493.15	201.7776
493.2	201.7776
493.25	201.7776
493.3	201.4728
493.35	200.8632
493.4	200.8632
493.45	200.5584
493.5	200.8632
493.55	199.9488
493.6	200.2536
493.65	199.644
493.7	199.644
493.75	199.644
493.8	199.644
493.85	199.3392
493.9	199.644
493.95	199.3392
494	198.7296
494.05	198.4248
494.1	198.4248
494.15	198.12
494.2	197.8152
494.25	198.12
494.3	197.5104
494.35	197.2056
494.4	197.8152
494.45	197.5104
494.5	197.5104
494.55	197.2056
494.6	197.2056
494.65	196.596
494.7	196.9008
494.75	197.2056
494.8	196.2912
494.85	196.596
494.9	195.9864
494.95	195.9864
495	195.6816
495.05	195.6816
495.1	195.3768
495.15	195.072
495.2	195.6816
495.25	195.3768
495.3	195.9864
495.35	195.3768
495.4	195.072
495.45	194.7672
495.5	194.7672
495.55	194.7672
495.6	194.4624
495.65	193.8528
495.7	194.1576
495.75	193.8528
495.8	193.8528
495.85	193.548
495.9	193.8528
495.95	193.2432
496	193.548
496.05	193.2432
496.1	192.6336
496.15	192.9384
496.2	192.6336
496.25	192.024
496.3	192.3288
496.35	192.024
496.4	192.024
496.45	191.7192
496.5	192.024
496.55	190.5
496.6	191.1096
496.65	190.8048
496.7	190.8048
496.75	190.5
496.8	190.5
496.85	190.1952
496.9	190.1952
496.95	189.8904
497	190.1952
497.05	189.2808
497.1	189.8904
497.15	189.5856
497.2	189.2808
497.25	188.976
497.3	189.2808
497.35	189.5856
497.4	189.2808
497.45	188.976
497.5	189.2808
497.55	188.976
497.6	188.3664
497.65	188.3664
497.7	188.0616
497.75	188.0616
497.8	188.0616
497.85	187.7568
497.9	187.452
497.95	186.8424
498	186.5376
498.05	186.5376
498.1	186.2328
498.15	186.5376
498.2	185.6232
498.25	185.3184
498.3	185.3184
498.35	185.0136
498.4	184.404
498.45	184.404
498.5	183.7944
498.55	184.404
498.6	183.7944
498.65	183.7944
498.7	183.1848
498.75	183.4896
498.8	183.1848
498.85	182.88
498.9	182.5752
498.95	182.5752
499	182.2704
499.05	181.9656
499.1	182.5752
499.15	182.5752
499.2	182.5752
499.25	181.6608
499.3	181.6608
499.35	181.356
499.4	180.7464
499.45	180.4416
499.5	181.0512
499.55	180.4416
499.6	180.1368
499.65	180.4416
499.7	179.5272
499.75	180.1368
499.8	180.1368
499.85	179.832
499.9	178.9176
499.95	179.5272
500	179.2224
500.05	179.5272
500.1	178.6128
500.15	178.0032
500.2	177.6984
500.25	178.308
500.3	178.0032
500.35	177.6984
500.4	177.3936
500.45	177.3936
500.5	177.3936
500.55	177.3936
500.6	176.4792
500.65	176.784
500.7	176.1744
500.75	176.1744
500.8	175.8696
500.85	176.1744
500.9	175.8696
500.95	175.5648
501	175.5648
501.05	175.26
501.1	175.5648
501.15	174.9552
501.2	174.9552
501.25	174.6504
501.3	174.0408
501.35	174.3456
501.4	174.0408
501.45	174.3456
501.5	173.4312
501.55	173.1264
501.6	173.4312
501.65	173.1264
501.7	172.8216
501.75	172.8216
501.8	172.5168
501.85	172.8216
501.9	173.1264
501.95	172.212
502	171.9072
502.05	171.6024
502.1	171.6024
502.15	171.2976
502.2	171.2976
502.25	171.2976
502.3	171.2976
502.35	170.3832
502.4	170.3832
502.45	170.688
502.5	169.7736
502.55	169.4688
502.6	170.0784
502.65	169.164
502.7	169.164
502.75	169.4688
502.8	168.5544
502.85	169.164
502.9	167.9448
502.95	167.64
503	167.9448
503.05	167.9448
503.1	167.64
503.15	167.0304
503.2	166.4208
503.25	166.4208
503.3	166.116
503.35	165.8112
503.4	165.5064
503.45	165.2016
503.5	164.592
503.55	164.592
503.6	164.592
503.65	164.2872
503.7	163.6776
503.75	163.6776
503.8	163.3728
503.85	163.068
503.9	163.068
503.95	162.7632
504	162.4584
504.05	162.1536
504.1	162.4584
504.15	162.4584
504.2	162.1536
504.25	161.8488
504.3	162.1536
504.35	161.544
504.4	161.544
504.45	161.544
504.5	161.544
504.55	161.2392
504.6	160.02
504.65	160.9344
504.7	160.9344
504.75	160.3248
504.8	160.02
504.85	159.4104
504.9	159.7152
504.95	159.1056
505	159.4104
505.05	158.8008
505.1	158.8008
505.15	158.1912
505.2	158.1912
505.25	158.496
505.3	157.8864
505.35	157.8864
505.4	158.1912
505.45	157.5816
505.5	156.6672
505.55	156.6672
505.6	156.3624
505.65	156.0576
505.7	155.448
505.75	155.448
505.8	154.8384
505.85	155.1432
505.9	154.5336
505.95	154.2288
506	154.2288
506.05	153.924
506.1	153.924
506.15	153.924
506.2	154.2288
506.25	153.3144
506.3	153.3144
506.35	153.3144
506.4	152.7048
506.45	152.7048
506.5	152.0952
506.55	152.4
506.6	152.0952
506.65	151.4856
506.7	151.7904
506.75	151.7904
506.8	152.0952
506.85	151.1808
506.9	151.1808
506.95	150.5712
507	150.876
507.05	150.876
507.1	150.876
507.15	150.2664
507.2	150.2664
507.25	150.5712
507.3	150.2664
507.35	149.352
507.4	149.352
507.45	149.352
507.5	149.352
507.55	149.0472
507.6	148.7424
507.65	148.4376
507.7	148.1328
507.75	148.1328
507.8	147.5232
507.85	147.828
507.9	147.5232
507.95	147.5232
508	146.9136
508.05	147.5232
508.1	146.6088
508.15	146.6088
508.2	146.304
508.25	145.6944
508.3	145.9992
508.35	145.0848
508.4	145.9992
508.45	145.3896
508.5	145.3896
508.55	144.78
508.6	144.4752
508.65	144.4752
508.7	144.1704
508.75	143.8656
508.8	143.5608
508.85	143.8656
508.9	143.256
508.95	143.256
509	142.9512
509.05	142.9512
509.1	142.6464
509.15	142.6464
509.2	142.6464
509.25	142.9512
509.3	142.3416
509.35	141.732
509.4	141.732
509.45	142.0368
509.5	141.732
509.55	141.4272
509.6	141.1224
509.65	140.8176
509.7	140.208
509.75	139.9032
509.8	139.9032
509.85	140.208
509.9	139.5984
509.95	139.2936
510	138.9888
510.05	138.684
510.1	138.0744
510.15	138.0744
510.2	137.16
510.25	137.16
510.3	137.16
510.35	136.8552
510.4	136.5504
510.45	136.8552
510.5	136.8552
510.55	136.5504
510.6	136.5504
510.65	136.5504
510.7	136.5504
510.75	135.3312
510.8	135.3312
510.85	134.7216
510.9	134.7216
510.95	134.112
511	134.112
511.05	133.8072
511.1	133.5024
511.15	133.1976
511.2	132.8928
511.25	132.8928
511.3	132.588
511.35	132.588
511.4	132.588
511.45	132.588
511.5	132.2832
511.55	132.2832
511.6	131.064
511.65	131.3688
511.7	131.3688
511.75	131.064
511.8	131.3688
511.85	130.4544
511.9	130.1496
511.95	130.4544
512	129.54
512.05	129.8448
512.1	129.8448
512.15	129.2352
512.2	129.54
512.25	128.3208
512.3	128.3208
512.35	128.6256
512.4	128.016
512.45	128.016
512.5	128.016
512.55	127.7112
512.6	126.7968
512.65	126.492
512.7	126.492
512.75	126.492
512.8	126.1872
512.85	125.8824
512.9	125.8824
512.95	125.5776
513	125.2728
513.05	125.2728
513.1	124.968
513.15	125.2728
513.2	124.968
513.25	124.968
513.3	124.3584
513.35	124.6632
513.4	123.7488
513.45	124.3584
513.5	123.7488
513.55	124.0536
513.6	124.3584
513.65	124.3584
513.7	123.444
513.75	123.444
513.8	124.3584
513.85	123.1392
513.9	123.1392
513.95	122.8344
514	121.92
514.05	122.2248
514.1	121.92
514.15	121.92
514.2	121.3104
514.25	121.6152
514.3	120.7008
514.35	121.3104
514.4	120.7008
514.45	121.0056
514.5	120.7008
514.55	120.7008
514.6	120.0912
514.65	120.396
514.7	120.396
514.75	119.4816
514.8	119.4816
514.85	119.1768
514.9	119.1768
514.95	118.872
515	118.5672
515.05	118.5672
515.1	117.9576
515.15	117.9576
515.2	117.9576
515.25	117.9576
515.3	117.348
515.35	117.0432
515.4	117.348
515.45	117.6528
515.5	117.348
515.55	117.348
515.6	116.7384
515.65	117.348
515.7	117.0432
515.75	116.4336
515.8	116.7384
515.85	115.5192
515.9	116.1288
515.95	115.824
516	115.824
516.05	115.2144
516.1	115.5192
516.15	114.6048
516.2	113.9952
516.25	114.6048
516.3	114.3
516.35	114.3
516.4	113.6904
516.45	113.6904
516.5	113.0808
516.55	113.0808
516.6	113.3856
516.65	113.6904
516.7	112.776
516.75	112.1664
516.8	112.776
516.85	112.1664
516.9	111.8616
516.95	111.5568
517	111.8616
517.05	110.9472
517.1	111.5568
517.15	110.9472
517.2	110.6424
517.25	110.3376
517.3	110.0328
517.35	109.728
517.4	110.0328
517.45	109.728
517.5	109.4232
517.55	109.4232
517.6	108.8136
517.65	108.5088
517.7	108.5088
517.75	109.1184
517.8	108.204
517.85	107.8992
517.9	107.8992
517.95	107.5944
518	107.2896
518.05	107.8992
518.1	107.2896
518.15	107.2896
518.2	106.68
518.25	106.3752
518.3	106.68
518.35	106.9848
518.4	106.0704
518.45	106.3752
518.5	105.7656
518.55	106.3752
518.6	105.7656
518.65	105.156
518.7	104.8512
518.75	105.156
518.8	104.5464
518.85	103.632
518.9	103.9368
518.95	103.632
519	103.0224
519.05	103.0224
519.1	103.0224
519.15	102.108
519.2	102.108
519.25	102.108
519.3	101.8032
519.35	101.4984
519.4	101.4984
519.45	100.8888
519.5	100.8888
519.55	100.584
519.6	99.9744
519.65	99.9744
519.7	100.2792
519.75	99.6696
519.8	99.06
519.85	99.06
519.9	98.7552
519.95	98.7552
520	98.7552
520.05	98.1456
520.1	98.4504
520.15	97.8408
520.2	97.536
520.25	97.536
520.3	97.536
520.35	96.6216
520.4	96.9264
520.45	96.6216
520.5	96.6216
520.55	96.3168
520.6	96.012
520.65	96.3168
520.7	96.012
520.75	95.7072
520.8	95.4024
520.85	94.7928
520.9	94.488
520.95	94.1832
521	94.1832
521.05	93.8784
521.1	93.8784
521.15	93.5736
521.2	93.5736
521.25	93.2688
521.3	93.2688
521.35	92.964
521.4	92.964
521.45	92.3544
521.5	92.0496
521.55	91.44
521.6	92.6592
521.65	91.7448
521.7	91.7448
521.75	91.44
521.8	91.44
521.85	91.1352
521.9	90.5256
521.95	90.5256
522	90.2208
522.05	90.5256
522.1	89.916
522.15	89.916
522.2	89.6112
522.25	89.3064
522.3	89.3064
522.35	89.0016
522.4	88.392
522.45	88.6968
522.5	88.0872
522.55	88.392
522.6	87.4776
522.65	87.4776
522.7	87.4776
522.75	87.1728
522.8	86.5632
522.85	86.2584
522.9	86.2584
522.95	86.2584
523	85.9536
523.05	85.9536
523.1	86.2584
523.15	85.344
523.2	85.6488
523.25	85.344
523.3	85.344
523.35	85.344
523.4	84.7344
523.45	84.7344
523.5	84.1248
523.55	84.4296
523.6	83.82
523.65	84.1248
523.7	83.82
523.75	83.5152
523.8	83.5152
523.85	83.5152
523.9	83.2104
523.95	82.6008
524	82.6008
524.05	82.296
524.1	81.9912
524.15	81.6864
524.2	81.0768
524.25	81.0768
524.3	81.0768
524.35	80.772
524.4	80.772
524.45	80.1624
524.5	79.8576
524.55	79.8576
524.6	79.8576
524.65	79.5528
524.7	79.8576
524.75	79.248
524.8	78.9432
524.85	78.3336
524.9	78.3336
524.95	78.0288
525	78.0288
525.05	77.724
525.1	78.3336
525.15	77.724
525.2	77.4192
525.25	77.1144
525.3	77.4192
525.35	76.5048
525.4	76.2
525.45	76.2
525.5	76.2
525.55	75.5904
525.6	75.5904
525.65	75.2856
525.7	75.2856
525.75	75.2856
525.8	74.3712
525.85	74.9808
525.9	74.0664
525.95	73.7616
526	73.7616
526.05	73.4568
526.1	72.8472
526.15	73.152
526.2	73.152
526.25	72.8472
526.3	72.2376
526.35	71.9328
526.4	72.2376
526.45	72.2376
526.5	71.628
526.55	71.628
526.6	71.3232
526.65	71.0184
526.7	71.0184
526.75	70.7136
526.8	70.4088
526.85	70.104
526.9	70.104
526.95	69.4944
527	69.4944
527.05	69.4944
527.1	69.1896
527.15	69.1896
527.2	68.8848
527.25	68.8848
527.3	67.9704
527.35	68.2752
527.4	68.2752
527.45	67.9704
527.5	67.9704
527.55	67.3608
527.6	67.9704
527.65	67.3608
527.7	67.3608
527.75	66.7512
527.8	66.7512
527.85	66.4464
527.9	66.4464
527.95	66.4464
528	65.8368
528.05	65.8368
528.1	65.532
528.15	65.532
528.2	65.532
528.25	65.2272
528.3	64.3128
528.35	64.3128
528.4	64.3128
528.45	64.008
528.5	64.008
528.55	63.7032
528.6	63.3984
528.65	63.0936
528.7	62.7888
528.75	62.484
528.8	62.484
528.85	61.8744
528.9	61.2648
528.95	61.5696
529	60.96
529.05	60.96
529.1	60.96
529.15	60.6552
529.2	60.0456
529.25	60.0456
529.3	59.7408
529.35	59.436
529.4	58.8264
529.45	58.5216
529.5	58.2168
529.55	57.6072
529.6	57.912
529.65	58.5216
529.7	57.3024
529.75	57.3024
529.8	56.6928
529.85	56.6928
529.9	56.0832
529.95	56.0832
530	55.4736
530.05	56.0832
530.1	55.7784
530.15	55.1688
530.2	55.1688
530.25	54.864
530.3	54.5592
530.35	54.2544
530.4	54.2544
530.45	54.2544
530.5	53.9496
530.55	53.6448
530.6	53.6448
530.65	53.34
530.7	52.7304
530.75	52.7304
530.8	53.0352
530.85	52.1208
530.9	52.4256
530.95	52.1208
531	51.5112
531.05	51.2064
531.1	50.9016
531.15	50.9016
531.2	50.9016
531.25	49.9872
531.3	49.3776
531.35	49.3776
531.4	49.3776
531.45	48.768
531.5	48.768
531.55	48.4632
531.6	47.8536
531.65	47.8536
531.7	47.8536
531.75	47.8536
531.8	47.5488
531.85	46.6344
531.9	46.9392
531.95	46.3296
532	46.3296
532.05	46.3296
532.1	46.3296
532.15	45.72
532.2	45.72
532.25	45.4152
532.3	45.1104
532.35	44.8056
532.4	45.1104
532.45	44.5008
532.5	43.5864
532.55	43.8912
532.6	43.8912
532.65	43.2816
532.7	42.9768
532.75	43.2816
532.8	42.0624
532.85	42.0624
532.9	42.0624
532.95	42.0624
533	41.7576
533.05	41.148
533.1	41.148
533.15	40.8432
533.2	40.5384
533.25	40.5384
533.3	40.2336
533.35	39.9288
533.4	39.9288
533.45	39.624
533.5	39.0144
533.55	39.3192
533.6	39.0144
533.65	38.7096
533.7	38.7096
533.75	37.7952
533.8	38.1
533.85	37.4904
533.9	37.7952
533.95	37.1856
534	37.7952
534.05	37.1856
534.1	37.1856
534.15	37.1856
534.2	36.576
534.25	36.576
534.3	36.2712
534.35	35.9664
534.4	35.9664
534.45	35.6616
534.5	35.6616
534.55	35.3568
534.6	35.6616
534.65	36.2712
534.7	35.6616
534.75	35.3568
534.8	35.6616
534.85	35.6616
534.9	35.3568
534.95	35.3568
535	35.6616
535.05	35.3568
535.1	35.6616
535.15	35.052
535.2	35.3568
535.25	35.6616
535.3	35.6616
535.35	35.6616
535.4	35.3568
